country,harvest_group,crop_year,crop_year_beg,crop_year_end,openstock_1k_bags,openstock_kg,openstock_lb,production_1k_bags,production_kg,production_lb,consumption_1k_bags,consumption_kg,consumption_lb,exports_1k_bags,exports_kg,exports_lb,closestock_1k_bags,closestock_kg,closestock_lb,imports_1k_bags,imports_kg,imports_lb,stock_adj_1k_bags,stock_adj_kg,stock_adj_lb,population_beg,population_mid,population_end
Nepal,October,2008/09,2008,2009,0.0,0.0,0.0,1.4624,87743.99999999999,193442.40733160637,0.0,0.0,0.0,1.7141,102846.0,226736.6181667851,0.0,0.0,0.0,0.25,15102.0,33294.21,0.0,0.0,0.0,26804561.0,26881544.0,26958527.0
Nepal,October,2009/10,2009,2010,0.0,0.0,0.0,1.1083,66498.0,146602.9951077813,0.0,0.0,0.0,1.1083,66498.0,146602.9951077813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26958527.0,27026941.0,27095355.0
Nepal,October,2010/11,2010,2011,0.0,0.0,0.0,3.0825,184950.0,407744.9539111575,0.0,0.0,0.0,3.0825,184950.0,407744.9539111575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27095355.0,27161567.0,27227778.0
Nepal,October,2011/12,2011,2012,0.0,0.0,0.0,2.0111,120666.0,266022.9932881521,0.0,0.0,0.0,2.0111,120666.0,266022.9932881521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27227778.0,27266399.0,27305020.0
Nepal,October,2012/13,2012,2013,0.0,0.0,0.0,1.2073,72438.0,159698.4534815703,0.0,0.0,0.0,1.2073,72438.0,159698.4534815703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27305020.0,27330694.0,27356368.0
Nepal,October,2013/14,2013,2014,0.0,0.0,0.0,0.9054,54324.0,119763.9193093794,0.0,0.0,0.0,0.9054,54324.0,119763.9193093794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27356368.0,27381555.0,27406742.0
Nepal,October,2014/15,2014,2015,0.0,0.0,0.0,2.1378,128267.99999999999,282782.53445945575,0.0,0.0,0.0,2.1378,128267.99999999999,282782.53445945575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27406742.0,27462106.0,27517470.0
Nepal,October,2015/16,2015,2016,0.0,0.0,0.0,1.6763,100578.0,221736.53406042932,0.0,0.0,0.0,1.6763,100578.0,221736.53406042932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27517470.0,27610325.0,27703181.0
Nepal,October,2016/17,2016,2017,0.0,0.0,0.0,1.4328,85968.00000000001,189526.99755520083,0.0,0.0,0.0,1.4328,85968.00000000001,189526.99755520083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27703181.0,27861186.0,28019191.0
Nepal,October,2017/18,2017,2018,0.0,0.0,0.0,2.4527,147162.00000000003,324436.67427668977,0.0,0.0,0.0,1.5527,93162.0,205387.0526967897,0.9,54000.0,119049.62,0.0,0.0,0.0,0.0,0.0,0.0015799000102560967,28019191.0,28183426.0,28347660.0
Nepal,October,2018/19,2018,2019,0.9,54000.0,119049.6215799,0.5492,32952.0,72646.7246352012,0.0,0.0,0.0,1.4492,86952.0,191696.3462151012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28347660.0,28506712.0,28665764.0
Nepal,October,2019/20,2019,2020,0.0,0.0,0.0,0.6943,41658.00000000001,91840.16918102732,0.0,0.0,0.0,0.6943,41658.00000000001,91840.16918102732,0.0,0.0,0.0,0.0,0.0,0.0,,,,28665764.0,28832496.0,28999227.0
Nicaragua,October,1990/91,1990,1991,56.0,3360000.0,7407532.009416,461.078,27664680.0,60990179.35424126,34.0,2040000.0,4497430.148574,419.916,25194960.0,55545378.77260587,63.16,3789720.0,8354902.44,0.0,0.0,0.0,0.0020000000000024443,0.0,0.0024773813784122467,4178417.9999999995,4227820.0,4277222.0
Nicaragua,October,1991/92,1991,1992,63.162,3789720.0,8354902.442477382,707.067,42424020.0,93528954.20181684,138.0,8280000.0,18254275.308918,592.629,35557740.0,78391397.98586062,39.6,2376000.0,5238183.35,0.0,0.0,0.0,0.0,0.0,-0.0004843994975090027,4277222.0,4327290.0,4377357.0
Nicaragua,October,1992/93,1992,1993,39.6,2376000.0,5238183.3495156,547.294,32837640.0,72394603.99216643,65.6,3936000.0,8677394.6396016,516.694,31001639.999999996,68346916.85844983,4.6,276000.0,608475.84,0.0,0.0,0.0,0.0,0.0,0.0036306000547483563,4377357.0,4427172.0,4476987.0
Nicaragua,October,1993/94,1993,1994,4.6,276000.0,608475.8436306,706.13,42367800.0,93405010.31801642,108.9,6534000.0,14405004.2111679,590.73,35443800.0,78140203.28432703,11.1,666000.0,1468278.67,0.0,0.0,0.0,0.0,0.0,-0.0038478998467326164,4476987.0,4526688.0,4576390.0
Nicaragua,October,1994/95,1994,1995,11.1,666000.0,1468278.6661521,682.969,40978140.0,90341334.44533636,89.6,5376000.0,11852051.2150656,563.569,33814140.0,74547417.98240297,40.9,2454000.0,5410143.91,0.0,0.0,0.0,0.0,0.0,0.0040199002251029015,4576390.0,4625260.0,4674130.0
Nicaragua,October,1995/96,1995,1996,40.9,2454000.0,5410143.9140199,984.676,59080560.0,130250339.08756624,111.5,6690000.0,14748925.3401765,897.702,53862120.0,118745648.21279933,16.37,982440.0,2165909.45,0.0,0.0,0.0,0.003999999999997783,-1.1641532182693481e-10,-0.0013896864838898182,4674130.0,4721929.0,4769728.0
Nicaragua,October,1996/97,1996,1997,16.374,982439.9999999999,2165909.4486103137,793.305,47598300.0,104936288.94160286,95.37,5722200.0,12615291.56675007,701.911,42114660.0,92846932.14752132,12.4,743880.0,1639974.68,0.0,0.0,0.0,-0.002000000000000668,0.0,-0.004058221820741892,4769728.0,4812392.0,4855055.0
Nicaragua,October,1997/98,1997,1998,12.398,743880.0,1639974.675941778,1083.523,65011380.0,143325559.02568665,123.0,7380000.0,16270114.949253,956.281,57376860.0,126494323.52672039,16.64,998400.0,2201095.23,0.0,0.0,0.0,0.0,0.0,-0.004344959743320942,4855055.0,4895962.0,4936870.0
Nicaragua,October,1998/99,1998,1999,16.64,998400.0,2201095.2256550402,1073.08,64384800.0,141944186.5832879,126.5,7590000.0,16733085.6998415,954.82,57289200.0,126301066.30768903,8.4,504000.0,1111129.8,0.0,0.0,0.0,0.0,0.0,0.0014124000445008278,4936870.0,4974552.0,5012234.0
Nicaragua,October,1999/00,1999,2000,8.4,504000.0,1111129.8014124,1554.0548,93243287.99999999,205566262.0604746,130.3,7818000.000000001,17235739.657623302,1324.3318,79459907.99999999,175179110.70691976,107.82,6469380.0,14262541.5,0.0,0.0,0.0,0.0030000000000001137,0.0,-0.00265604630112648,5012234.0,5049878.0,5087522.0
Nicaragua,October,2000/01,2000,2001,107.823,6469380.0,14262541.497343954,1572.4326,94345956.0,207997228.87766474,174.93,10495800.0,23139278.11441323,1444.9036,86694216.0,191128029.7771502,60.42,3625320.0,7992462.48,0.0,0.0,0.0,22.001999999999995,1320000.0,2910101.8642872423,5087522.0,5123222.0,5158923.0
Nicaragua,October,2001/02,2001,2002,82.422,4945320.0,10902564.344287243,1078.752,64725120.0,142694463.75395587,177.323,10639380.0,23455817.830458455,920.141,55208460.0,121713819.83350085,63.71,3822600.0,8427390.43,0.0,0.0,0.0,32.99999999999999,1980000.0,4365152.795546811,5158923.0,5192764.0,5226605.0
Nicaragua,October,2002/03,2002,2003,96.71,5802600.0,12792543.22554681,1170.017,70201020.0,154766756.7689443,179.624,10777440.0,23760188.029631063,978.466,58707960.0,129428896.69866493,108.64,6518220.0,14370215.27,0.0,0.0,0.0,24.997,1500000.0,3306933.928970106,5226605.0,5259006.0,5291406.0
Nicaragua,October,2003/04,2003,2004,133.637,8018220.0,17677149.198970105,1509.098,90545880.0,199619495.3633155,181.915,10914900.0,24063235.455230564,1270.364,76221840.0,168040392.7430312,190.46,11427360.0,25193016.36,0.0,0.0,0.0,28.99599999999998,1740000.0,3836043.366042815,5291406.0,5323062.0,5354718.0
Nicaragua,October,2004/05,2004,2005,219.456,13167360.0,29029059.726042815,1068.077,64084620.0,141282402.96466094,184.278,11056680.0,24375806.85055646,1015.113,60906780.0,134276465.01204115,88.14,5288520.0,11659190.83,0.0,0.0,0.0,56.001999999999995,3360000.0,7407532.007522164,5354718.0,5386223.0,5417728.0
Nicaragua,October,2005/06,2005,2006,144.142,8648520.0,19066722.837522164,1431.8115,85908690.0,189396241.3874989,186.719,11203140.0,24698695.87975261,1427.0265,85621590.0,188763294.23276573,0.0,0.0,0.0,37.79,2267520.0,4999025.89,16.208,972479.9999999999,2143951.407296688,5417728.0,5454678.0,5491628.0
Nicaragua,October,2006/07,2006,2007,16.208,972479.9999999999,2143951.407296688,1427.9262,85675572.00000001,188882304.1711385,189.185,11351100.0,25024891.842881534,1212.6002,72756012.00000001,160399549.9307901,42.35,2540940.0,5601813.8,0.0,0.0,0.0,44.999,2700000.0,5952481.0837585395,5491628.0,5529812.0,5567995.0
Nicaragua,October,2007/08,2007,2008,87.349,5240940.0,11554294.88375854,1905.6714,114340284.0,252077176.6951536,191.645,11498700.0,25350294.141866595,1639.9644,98397864.00000001,216930156.91611975,161.41,9684660.0,21351020.52,0.0,0.0,0.0,43.001000000000005,2580000.0,5687926.3652988225,5567995.0,5607453.0,5646912.0
Nicaragua,October,2008/09,2008,2009,204.411,12264660.0,27038946.885298822,1444.7342,86684052.00000001,191105621.99282178,194.147,11648820.0,25681252.08985872,1432.5182,85951092.0,189489721.79591057,22.48,1348800.0,2973594.99,0.0,0.0,0.0,41.0,2460000.0,5423371.65210228,5646912.0,5687744.0,5728576.0
Nicaragua,October,2009/10,2009,2010,63.48,3808800.0,8396966.64210228,1871.1206,112267235.99999999,247506888.17817268,196.622,11797320.0,26008638.54920344,1695.8036,101748215.99999999,224316418.7264801,42.17,2530500.0,5578797.54,0.0,0.0,0.0,41.004999999999995,2460000.0,5423371.654342425,5728576.0,5770638.0,5812701.0
Nicaragua,October,2010/11,2010,2011,83.175,4990500.0,11002169.194342425,1637.8216,98269296.0,216646712.99487373,202.745,12164700.0,26818572.808018696,1535.6686,92140115.99999999,203134184.1134831,0.0,0.0,0.0,17.42,1045020.0,2303874.73,20.583,1234980.0,2722664.845532313,5812701.0,5855734.0,5898766.0
Nicaragua,October,2011/12,2011,2012,20.583,1234980.0,2722664.845532313,2193.421,131605260.0,290139933.35045093,205.261,12315660.0,27151382.63901317,1675.531,100531860.0,221634812.77265716,333.21,19992720.0,44076402.78,0.0,0.0,0.0,14.992999999999995,899460.0,1982969.8677621335,5898766.0,5942553.0,5986340.0
Nicaragua,October,2012/13,2012,2013,348.203,20892180.0,46059372.647762135,1873.4749,112408494.0,247818308.76049,207.864,12471840.0,27495700.600093704,1980.3289,118819734.0,261952673.4985996,33.48,2009100.0,4429307.31,0.0,0.0,0.0,43.142,2588220.0,5706048.361883442,5986340.0,6030607.0,6074874.0
Nicaragua,October,2013/14,2013,2014,76.622,4597320.0,10135355.671883442,2059.8628,123591767.99999999,272473207.6072369,209.561,12573660.0,27720175.27545047,1823.3928,109403568.0,241193580.92390478,103.53,6211860.0,13694807.08,0.0,0.0,0.0,46.78200000000001,2806860.0,6188067.052131033,6074874.0,6119379.0,6163884.0
Nicaragua,October,2014/15,2014,2015,150.312,9018720.0,19882874.132131033,1897.6828,113860968.0,251020465.79853895,211.742,12704520.0,28008672.19174576,1809.7368,108584207.99999999,239387201.3324657,26.52,1590960.0,3507466.41,0.0,0.0,0.0,37.391999999999996,2243760.0,4946644.050460631,6163884.0,6208676.0,6253467.0
Nicaragua,October,2015/16,2015,2016,63.912,3834720.0,8454110.460460631,2130.4221,127825325.99999997,281806605.3449509,213.946,12836760.0,28300211.487259205,1942.9041,116574245.99999999,257002219.85670686,37.48,2249040.0,4958284.46,0.0,0.0,0.0,69.50800000000001,4170240.0,9193805.44398927,6253467.0,6298598.0,6343729.0
Nicaragua,October,2016/17,2016,2017,106.988,6419280.0,14152089.903989268,2555.2981,153317886.0,338008079.8098194,216.728,13003680.0,28668207.09529841,2320.5581,139233486.0,306957292.95463526,125.0,7500000.0,16534669.66,0.0,0.0,0.0,0.0,0.0,0.0038750004023313522,6343729.0,6389235.0,6434741.0
Nicaragua,October,2017/18,2017,2018,125.0,7500000.0,16534669.663875,2642.2854,158537124.00000003,349514529.9734386,218.0,13080000.0,28836463.893798,2424.2854,145457124.00000003,320678066.0796406,125.0,7500000.0,16534669.66,0.0,0.0,0.0,0.0,0.0,0.0038750004023313522,6434741.0,6480532.0,6526322.0
Nicaragua,October,2018/19,2018,2019,125.0,7500000.0,16534669.663875,2879.1004,172746024.0,380839792.345043,220.0,13200000.0,29101018.60842,2794.1004,167646024.0,369596216.973608,0.0,0.0,0.0,10.0,600000.0,1322773.57,125.0,7500000.0,16534669.663875,6526322.0,6572232.0,6618143.0
Nicaragua,October,2019/20,2019,2020,125.0,7500000.0,16534669.663875,2882.3199,172939194.0,381265659.2969058,210.0,12600000.0,27778245.03531,2697.3199,161839194.0,356794348.1943708,100.0,6000000.0,13227735.73,0.0,0.0,0.0,,,,6618143.0,6663924.0,6709705.0
Nigeria,October,1990/91,1990,1991,0.0,0.0,0.0,29.19,1751400.0,3861176.05990809,27.5,1650000.0,3637627.3260525,1.69,101400.0,223548.73385559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93963392.0,95214257.0,96465121.0
Nigeria,October,1991/92,1991,1992,0.0,0.0,0.0,44.313,2658780.0,5861606.534522343,35.75,2145000.0,4728915.52386825,8.563,513780.0,1132691.010654093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96465121.0,97685360.0,98905598.0
Nigeria,October,1992/93,1992,1993,0.0,0.0,0.0,48.882,2932920.0,6465981.780076302,35.75,2145000.0,4728915.52386825,13.132,787920.0,1737066.256208052,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98905598.0,100182045.0,101458492.0
Nigeria,October,1993/94,1993,1994,0.0,0.0,0.0,45.319,2719140.0,5994677.5559772095,40.0,2400000.0,5291094.29244,5.319,319140.0,703583.263537209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101458492.0,102775464.0,104092437.0
Nigeria,October,1994/95,1994,1995,0.0,0.0,0.0,51.631,3097860.0,6829612.235324241,40.0,2400000.0,5291094.29244,11.631,697860.0,1538517.942884241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104092437.0,105456121.0,106819805.0
Nigeria,October,1995/96,1995,1996,0.0,0.0,0.0,53.038,3182280.0,7015726.477060818,40.0,2400000.0,5291094.29244,13.038,782280.0,1724632.1846208181,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106819805.0,108187610.0,109555414.0
Nigeria,October,1996/97,1996,1997,0.0,0.0,0.0,45.975,2758500.0,6081451.502373225,40.0,2400000.0,5291094.29244,5.975,358500.0,790357.209933225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109555414.0,110956183.0,112356952.0
Nigeria,October,1997/98,1997,1998,0.0,0.0,0.0,44.667,2680020.0,5908432.719010437,40.0,2400000.0,5291094.29244,4.667,280020.0,617338.426570437,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,112356952.0,113791181.0,115225409.0
Nigeria,October,1998/99,1998,1999,0.0,0.0,0.0,53.405,3204300.0,7064272.267193955,40.0,2400000.0,5291094.29244,13.405,804300.0,1773177.974753955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115225409.0,116690527.0,118155646.0
Nigeria,October,1999/00,1999,2000,0.0,0.0,0.0,45.067,2704020.0,5961343.661934837,40.0,2400000.0,5291094.29244,5.067,304020.0,670249.369494837,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,118155646.0,119695565.0,121235485.0
Nigeria,October,2000/01,2000,2001,0.0,0.0,0.0,49.431,2965860.0,6538602.049240041,40.0,2400000.0,5291094.29244,9.431,565860.0,1247507.756800041,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,121235485.0,122851984.0,124468482.0
Nigeria,October,2001/02,2001,2002,0.0,0.0,0.0,44.003,2640180.0,5820600.553755933,40.0,2400000.0,5291094.29244,4.003,240180.0,529506.261315933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124468482.0,126152678.0,127836875.0
Nigeria,October,2002/03,2002,2003,0.0,0.0,0.0,49.815,2988900.0,6589396.554447465,40.0,2400000.0,5291094.29244,9.815,588900.0,1298302.2620074651,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,127836875.0,129583026.0,131329176.0
Nigeria,October,2003/04,2003,2004,0.0,0.0,0.0,46.1504,2769023.9999999995,6104652.950845573,40.0,2400000.0,5291094.29244,6.1504,369024.00000000006,813558.6584055745,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,131329176.0,133119801.0,134910425.0
Nigeria,October,2004/05,2004,2005,0.0,0.0,0.0,45.1379,2708274.0,5970722.126568187,40.0,2400000.0,5291094.29244,5.1379,308274.00000000006,679627.834128187,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134910425.0,136756848.0,138603270.0
Nigeria,October,2005/06,2005,2006,0.0,0.0,0.0,68.5718,4114308.0,9070496.49005843,40.0,2400000.0,5291094.29244,28.5718,1714308.0,3779402.19761843,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,138603270.0,140490722.0,142378174.0
Nigeria,October,2006/07,2006,2007,0.0,0.0,0.0,50.7351,3044106.0000000005,6711104.9509093175,40.0,2400000.0,5291094.29244,10.7351,644105.9999999999,1420010.6584693159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142378174.0,144329764.0,146281355.0
Nigeria,October,2007/08,2007,2008,0.0,0.0,0.0,42.1658,2529947.9999999995,5577580.592904163,40.0,2400000.0,5291094.29244,2.1658,129947.99999999999,286486.30046416377,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,146281355.0,148294028.0,150306701.0
Nigeria,October,2008/09,2008,2009,0.0,0.0,0.0,50.0048,3000288.0,6614502.796865093,40.0,2400000.0,5291094.29244,2.0048,120288.0,265189.6459370928,8.0,480000.0,1058218.86,0.0,0.0,0.0,0.0,0.0,-0.0015120001044124365,150306701.0,152382506.0,154458311.0
Nigeria,October,2009/10,2009,2010,8.0,480000.0,1058218.858488,34.2687,2056122.0000000002,4532973.074483466,40.0,2400000.0,5291094.29244,2.2687,136122.0,300097.6405314657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154458311.0,156595758.0,158733204.0
Nigeria,October,2010/11,2010,2011,0.0,0.0,0.0,42.0553,2523318.0,5562963.944921298,40.0,2400000.0,5291094.29244,2.0553,123317.99999999999,271869.65248129825,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,158733204.0,160952854.0,163172503.0
Nigeria,October,2011/12,2011,2012,0.0,0.0,0.0,46.8796,2812776.0000000005,6201109.599796757,40.0,2400000.0,5291094.29244,6.8796,412776.0,910015.3073567556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163172503.0,165463745.0,167754988.0
Nigeria,October,2012/13,2012,2013,0.0,0.0,0.0,40.7637,2445822.0,5392114.510218411,40.0,2400000.0,5291094.29244,0.7637,45822.0,101020.2177784107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167754988.0,170075932.0,172396875.0
Nigeria,October,2013/14,2013,2014,0.0,0.0,0.0,40.8582,2451492.0,5404614.7204843005,40.0,2400000.0,5291094.29244,0.8582,51491.99999999999,113520.42804430019,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172396875.0,174726123.0,177055372.0
Nigeria,October,2014/15,2014,2015,0.0,0.0,0.0,42.7982,2567892.0000000005,5661232.7936676415,40.0,2400000.0,5291094.29244,2.7982,167892.0,370138.5012276402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177055372.0,179379016.0,181702661.0
Nigeria,October,2015/16,2015,2016,0.0,0.0,0.0,41.2782,2476692.0,5460171.21055492,40.0,2400000.0,5291094.29244,1.2782,76692.0,169076.9181149202,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,181702661.0,183995784.0,186288908.0
Nigeria,October,2016/17,2016,2017,0.0,0.0,0.0,43.3182,2599092.0,5730017.01946936,40.0,2400000.0,5291094.29244,3.3182,199092.0,438922.7270293602,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,186288908.0,188666931.0,191044954.0
Nigeria,October,2017/18,2017,2018,0.0,0.0,0.0,42.2881,2537286.0,5593758.113703299,40.0,2400000.0,5291094.29244,2.2881,137286.0,302663.8212632991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191044954.0,193495907.0,195946859.0
Nigeria,October,2018/19,2018,2019,0.0,0.0,0.0,41.5248,2491487.9999999995,5492790.806867812,40.0,2400000.0,5291094.29244,1.5248,91488.0,201696.5144278128,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,195946859.0,198387623.0,200828388.0
Nigeria,October,2019/20,2019,2020,0.0,0.0,0.0,42.4695,2548170.0,5617753.226319514,40.0,2400000.0,5291094.29244,2.4695,148170.0,326658.9338795145,-0.0,0.0,-0.0,0.0,0.0,0.0,,,,200828388.0,203304492.0,205780595.0
Panama,October,1990/91,1990,1991,18.0,1080000.0,2380992.431598,214.987,12899220.0,28437912.216219958,63.0,3780000.0,8333473.510593,129.987,7799220.0,17194336.844784956,40.0,2400000.0,5291094.29,0.0,0.0,0.0,0.0,0.0,0.0024399999529123306,2423862.0,2449968.0,2476073.0
Panama,October,1991/92,1991,1992,40.0,2400000.0,5291094.29244,192.532,11551920.0,25467624.157801453,67.0,4020000.0,8862582.939837,104.7,6282000.0,13849439.3104617,60.83,3649920.0,8046696.2,0.0,0.0,0.0,0.0020000000000024443,0.0,-5.7248398661613464e-05,2476073.0,2502044.0,2528014.0
Panama,October,1992/93,1992,1993,60.832,3649920.0,8046696.199942752,196.978,11818680.0,26055729.28840616,67.0,4020000.0,8862582.939837,149.81,8988600.0,19816470.89876091,41.0,2460000.0,5423371.65,0.0,0.0,0.0,0.0,0.0,-0.00024900026619434357,2528014.0,2554382.0,2580750.0
Panama,October,1993/94,1993,1994,41.0,2460000.0,5423371.649751,142.066,8523960.0,18792115.043744527,67.0,4020000.0,8862582.939837,94.356,5661360.0,12481162.326436715,21.71,1302600.0,2871741.43,0.0,0.0,0.0,0.0,0.0,-0.0027781901881098747,2580750.0,2607500.0,2634249.0
Panama,October,1994/95,1994,1995,21.71,1302600.0,2871741.42722181,248.313,14898780.0,32846187.425966345,76.667,4600020.0,10141308.152962437,143.577,8614620.0,18991986.130641446,49.78,2986740.0,6584634.57,0.0,0.0,0.0,-0.0009999999999976694,0.0,-0.0004157312214374542,2634249.0,2661384.0,2688520.0
Panama,October,1995/96,1995,1996,49.779,2986740.0,6584634.569584269,209.448,12566880.0,27705227.934074327,76.667,4600020.0,10141308.152962437,151.207,9072420.0,20001262.36692438,31.35,1881180.0,4147291.98,0.0,0.0,0.0,0.0030000000000001137,0.0,0.0037717828527092934,2688520.0,2716067.0,2743614.0
Panama,October,1996/97,1996,1997,31.353,1881180.0,4147291.983771783,210.742,12644520.0,27876394.834434763,76.667,4600020.0,10141308.152962437,118.428,7105680.0,15665342.871627107,47.0,2820000.0,6217035.79,0.0,0.0,0.0,0.0,0.0,0.0036169998347759247,2743614.0,2771606.0,2799597.0
Panama,October,1997/98,1997,1998,47.0,2820000.0,6217035.793617,217.469,13048140.0,28766224.617065858,80.615,4836900.0,10663539.159626266,141.854,8511240.0,18764072.243994594,42.0,2520000.0,5555649.01,0.0,0.0,0.0,0.0,0.0,-0.002937999553978443,2799597.0,2827992.0,2856386.0
Panama,October,1998/99,1998,1999,42.0,2520000.0,5555649.007062,191.996,11519760.0,25396723.494282756,67.0,4020000.0,8862582.939837,146.996,8819760.0,19444242.415287755,20.0,1200000.0,2645547.15,0.0,0.0,0.0,0.0,0.0,-0.0037799999117851257,2856386.0,2885176.0,2913967.0
Panama,October,1999/00,1999,2000,20.0,1200000.0,2645547.14622,166.381,9982860.0,22008438.98676149,67.0,4020000.0,8862582.939837,77.604,4656240.0,10265252.036762845,41.78,2506620.0,5526151.16,0.0,0.0,0.0,-0.0030000000000001137,0.0,-0.003618353046476841,2913967.0,2943120.0,2972273.0
Panama,October,2000/01,2000,2001,41.777,2506620.0,5526151.156381647,170.226,10213560.0,22517045.425622284,67.0,4020000.0,8862582.939837,70.003,4200180.0,9259811.843841933,75.0,4500000.0,9920801.8,0.0,0.0,0.0,0.0,0.0,-0.0016750004142522812,2972273.0,3001731.0,3031190.0
Panama,October,2001/02,2001,2002,75.0,4500000.0,9920801.798325,159.939,9596340.0,21156308.25096403,67.0,4020000.0,8862582.939837,77.939,4676340.0,10309564.951462029,90.0,5400000.0,11904962.16,0.0,0.0,0.0,0.0,0.0,-0.0020100008696317673,3031190.0,3061024.0,3090858.0
Panama,October,2002/03,2002,2003,90.0,5400000.0,11904962.15799,139.962,8397720.0,18513803.483962182,67.0,4020000.0,8862582.939837,84.093,5045580.0,11123599.808353923,78.87,4732140.0,10432582.89,0.0,0.0,0.0,-0.0010000000000047748,0.0,0.003761257976293564,3090858.0,3120990.0,3151123.0
